start_time,end_time,wav_file,emotion,V,A,D,speaker,transcriptions
154.54,158.14,Ses04F_impro01_F021,ang,1.5,4.5,4.5,Ses04F,I don't need to be.  I need to go and do other things with my time.  Okay.
158.16,165.13,Ses04F_impro01_F022,ang,1.5,4.5,5.0,Ses04F,"Please just put the form in, take the picture, let me get my license and get the hell out of here.  Please."
54.46,56.17,Ses04F_impro01_M005,ang,2.5,3.0,3.5,Ses04M,I've got a life too ma'am
68.03,71.43,Ses04F_impro01_M008,ang,2.5,3.0,3.5,Ses04M,There's nothing I can do for you.  Do you understand that?  Nothing.
76.52,79.08,Ses04F_impro01_M011,ang,1.5,4.5,4.5,Ses04M,You're going to have to go back again.
93.32,98.3,Ses04F_impro01_M014,ang,2.5,3.0,4.0,Ses04M,Ma'am I have other people waiting in line right now.  I have other people waiting in line right now.
139.08,141.8,Ses04F_impro01_M021,ang,2.0,4.0,4.5,Ses04M,like I said before right now.
148.69,151.21,Ses04F_impro01_M023,ang,1.5,4.5,5.0,Ses04M,You're testing my goddamn patience.
151.22,155.47,Ses04F_impro01_M024,ang,1.0,4.5,5.0,Ses04M,"I work in this fucking building all day. And I'm sick of it, okay?"
11.95,15.56,Ses04F_impro02_F000,sad,1.5,1.0,2.0,Ses04F,Yeah.  They just called.
22.16,24.92,Ses04F_impro02_F001,sad,1.5,1.5,2.0,Ses04F,I know.
31.85,42.08,Ses04F_impro02_F002,sad,1.5,2.0,2.0,Ses04F,I don't know what to say.  I don't want to go but I don't have a lot of choice.
67.03,72.51,Ses04F_impro02_F003,sad,2.0,2.5,2.5,Ses04F,I'm going to come back.  I need you to believe that.
84.48,88.45,Ses04F_impro02_F005,sad,1.5,2.0,2.5,Ses04F,Well you have to have faith because I don't have a choice and I have to go.
91.04,94.17,Ses04F_impro02_F006,sad,1.5,3.0,3.0,Ses04F,Do you think I want to leave you?
97.0497,104.34,Ses04F_impro02_F007,sad,2.0,3.0,3.5,Ses04F,I have to do this.  I don't want to leave.  Do you think I want to miss seeing her grow up?
123.06,132.5883,Ses04F_impro02_F009,sad,1.5,2.5,2.5,Ses04F,And now- and now it's really shitty timing but now I have to go.
146.81,149.37,Ses04F_impro02_F011,sad,1.5,2.5,2.0,Ses04F,What's that supposed to mean?
156.4304,161.4,Ses04F_impro02_F012,ang,2.0,3.0,3.5,Ses04F,Well I'll come back.  What is that supposed to mean?  You're not willing to wait for me to come back?
216.67,219.37,Ses04F_impro02_F017,ang,1.5,2.0,2.0,Ses04F,Thanks that helps.
219.5,221.87,Ses04F_impro02_F018,ang,1.5,3.0,2.5,Ses04F,I feel much better now.
263.39,266.033,Ses04F_impro02_F022,ang,1.5,2.5,2.5,Ses04F,That's how you want to leave it?
278.62,288.12,Ses04F_impro02_F023,sad,1.5,3.5,2.0,Ses04F,I want you to be okay with it as much as you can be.  I mean it's not a great situation but we don't have an option here.
299.14,300.67,Ses04F_impro02_F024,sad,1.5,3.0,1.0,Ses04F,Fine.
7.3037,11.59,Ses04F_impro02_M000,sad,2.5,1.5,2.0,Ses04M,So you're leaving tomorrow.
18.23,22.35,Ses04F_impro02_M001,sad,2.0,2.5,2.0,Ses04M,This is really-this is unfair.
57.14,65.7929,Ses04F_impro02_M004,sad,1.5,2.0,2.0,Ses04M,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back."
149.32,156.26,Ses04F_impro02_M012,sad,1.5,2.0,2.5,Ses04M,I mean we can't-we're not a complete family without you here.
204.62,207.54,Ses04F_impro02_M018,ang,2.5,3.5,3.0,Ses04M,That's all I'm saying... No you don't.
221.47,230.28,Ses04F_impro02_M020,ang,2.0,3.0,2.5,Ses04M,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not."
233.78,240.49,Ses04F_impro02_M021,ang,2.0,3.5,3.0,Ses04M,Yeah.  Of course I do because I didn't enlist in this stupid thing.  Why don't you just get out now and then-
267.35,274.19,Ses04F_impro02_M024,sad,1.5,2.0,2.0,Ses04M,"I don't know how else to leave it.  What, do you want me to lie to you?"
275.1187,278.9096,Ses04F_impro02_M025,sad,2.0,2.0,2.5,Ses04M,You want me tell you that I'm okay with it?
289.87,299.6,Ses04F_impro02_M026,sad,2.0,2.0,2.5,Ses04M,Well I can't be okay with it the same way you can't not go.  It just doesn't work that way.
56.48,65.98,Ses04F_impro03_F010,hap,4.0,4.0,4.0,Ses04F,"Everybody's going to come up. We're going to stay in all the pretty cabins up there and, um, everybody's going to have, you know, really flowery sort of naturey stuff."
67.9,69.83,Ses04F_impro03_F012,hap,3.5,3.5,4.0,Ses04F,Very Midsummer Night's wedding.
7.06,9.98,Ses04F_impro03_M000,neu,3.5,3.0,3.5,Ses04M,What?  You seem so excited.
12.89,19.57,Ses04F_impro03_M001,neu,4.0,2.5,3.0,Ses04M,"Uh, you got a new car, a new house. Uh, a dog."
109.89,111.35,Ses04F_impro03_M018,neu,2.0,2.5,3.0,Ses04M,Why not browns?
111.45,114.12,Ses04F_impro03_M019,neu,2.5,3.0,3.5,Ses04M,"It's a light brown, tanish."
116.7,125.48,Ses04F_impro03_M020,neu,2.5,3.0,3.5,Ses04M,I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-
125.73,128.52,Ses04F_impro03_M021,neu,2.5,4.0,4.0,Ses04M,I know but you just asked me to-
153.86,156.64,Ses04F_impro03_M027,neu,4.0,2.5,3.0,Ses04M,Okay.  Fine.  So green and what?
157.47,158.68,Ses04F_impro03_M028,neu,3.0,3.0,3.5,Ses04M,Blue?
159.24,161.43,Ses04F_impro03_M029,neu,3.5,2.5,2.5,Ses04M,"Okay, fine. Greens and blues."
161.5058,164.66,Ses04F_impro03_M030,neu,3.5,2.5,2.5,Ses04M,Greens and blues and maybe a little light yellow?
165.14,166.12,Ses04F_impro03_M031,neu,3.5,2.5,2.0,Ses04M,Yeah?
170.53,179.16,Ses04F_impro03_M032,neu,3.5,3.0,3.5,Ses04M,"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?"
180.78,191.42,Ses04F_impro03_M033,neu,4.0,3.0,4.0,Ses04M,"I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet."
191.79,195.42,Ses04F_impro03_M034,neu,3.5,2.5,3.5,Ses04M,"Fried chicken, mashed potatoes."
197.64,200.8,Ses04F_impro03_M035,neu,2.0,3.0,4.0,Ses04M,Well I can't be in charge of this.  I mean I got things I got to do.
256.61,262.59,Ses04F_impro03_M047,neu,2.5,3.5,4.5,Ses04M,"I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay."
11.81,15.6242,Ses04F_impro04_F000,neu,4.0,2.5,3.0,Ses04F,That's helpful.
69.61,74.77,Ses04F_impro04_F005,ang,1.0,4.0,4.5,Ses04F,I'm really good at what I do.  I just don't know how to make someone else see that.
77.27,80.93,Ses04F_impro04_F006,ang,1.5,4.5,4.0,Ses04F,What?  Who says that?  Bananas don't grow overnight.
90.04,103.04,Ses04F_impro04_F008,ang,2.0,4.0,5.0,Ses04F,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore."
114.6,117.48,Ses04F_impro04_F011,ang,1.5,4.0,4.5,Ses04F,Clearly everything you're doing is completely wrong.
125.86,132.94,Ses04F_impro04_F013,ang,1.5,4.5,4.5,Ses04F,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.
132.94,134.9,Ses04F_impro04_F014,ang,1.5,4.5,4.5,Ses04F,I mean it's not like this is an
134.9,140.81,Ses04F_impro04_F015,ang,1.5,4.5,4.5,Ses04F,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.
141.54,143.6,Ses04F_impro04_F016,ang,2.0,4.0,3.5,Ses04F,"Okay. Okay, Fine."
143.61,147.25,Ses04F_impro04_F017,ang,1.5,4.0,4.0,Ses04F,Okey So I'm doing something wrong.  What am I doing wrong?
147.35,154.25,Ses04F_impro04_F018,ang,1.5,4.5,4.5,Ses04F,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-
198.58,202.71,Ses04F_impro04_F025,ang,2.0,4.0,4.0,Ses04F,Well you- just you're doing something wrong.
238.06,244.24,Ses04F_impro04_F030,ang,1.5,4.5,5.0,Ses04F,What's my problem?  What's my problem? I don't have a job.
245.78,249.39,Ses04F_impro04_F031,ang,1.5,4.0,4.5,Ses04F,I thought I was pretty clear about what the problem was.
25.51,28.58,Ses04F_impro04_M001,neu,3.0,3.0,3.0,Ses04M,Well I guess you're not trying hard enough.
46.28,51.95,Ses04F_impro04_M002,neu,2.5,2.5,3.0,Ses04M,"Just, I don't know, maybe you're not smart enough."
53.18,57.65,Ses04F_impro04_M003,neu,3.0,2.5,3.0,Ses04M,I mean I don't know just go out and keep trying. Just-
58.04,59.93,Ses04F_impro04_M004,neu,3.0,2.0,2.0,Ses04M,I don't know.
67.44,69.95,Ses04F_impro04_M005,neu,2.5,2.5,2.0,Ses04M,"Hey.  Look, I mean- you know."
74.48,77.55,Ses04F_impro04_M006,neu,2.5,2.5,3.5,Ses04M,Look bananas don't grow overnight.  Okay.
77.58,79.51,Ses04F_impro04_M007,neu,3.0,2.5,2.5,Ses04M,You need that- Time-
79.51,84.22,Ses04F_impro04_M008,neu,2.5,2.5,3.5,Ses04M,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-"
84.23,91.14,Ses04F_impro04_M009,neu,3.0,3.5,3.5,Ses04M,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-"
116.65,120.46,Ses04F_impro04_M013,neu,2.5,2.5,3.0,Ses04M,"I mean, well I mean i don't know; it doesn't really affect my life, you know."
125.37,127.4,Ses04F_impro04_M014,neu,3.0,2.5,3.0,Ses04M,"Yeah, I understand, but-"
129.42,132.1,Ses04F_impro04_M015,neu,2.5,2.5,2.0,Ses04M,"I don't know. Well like, I don't know. I mean-"
138.21,141.88,Ses04F_impro04_M016,neu,3.0,2.0,3.0,Ses04M,Clearly- cle- clearly you're doing something wrong.
141.91,147.77,Ses04F_impro04_M017,neu,3.0,2.5,3.5,Ses04M,"'Cause if you've been looking, you've been applying for jobs for three years. And-"
153.9,160.94,Ses04F_impro04_M018,neu,3.0,2.5,2.5,Ses04M,Are you- I mean do you like get dressed up and everything when you go to the job interview?
161.85,166.64,Ses04F_impro04_M019,neu,3.5,2.5,3.0,Ses04M,"And you like- you know, you shave your legs and everything?"
167.43,171.54,Ses04F_impro04_M020,neu,2.5,3.0,3.0,Ses04M,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,"
171.54,176.83,Ses04F_impro04_M021,neu,2.5,3.0,3.0,Ses04M,"you know what I mean? You know, it's like they say presentation is, like eighty percent."
177.33,183.36,Ses04F_impro04_M022,neu,3.0,2.5,2.5,Ses04M,or some- some large percent of- of success.
183.92,190.69,Ses04F_impro04_M023,neu,3.0,3.0,2.5,Ses04M,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-"
210.56,215.33,Ses04F_impro04_M026,neu,2.5,3.0,3.0,Ses04M,"Hey, I'd love to help you but I- you don't have the kind of training that I-"
223.31,226.14,Ses04F_impro04_M028,neu,3.0,3.0,3.0,Ses04M,Well you've got to start somewhere.  I mean-
241.4,244.35,Ses04F_impro04_M030,neu,3.0,3.0,3.0,Ses04M,I don't know it's like I'm trying to be-
244.39,246.65,Ses04F_impro04_M031,neu,3.5,2.5,3.0,Ses04M,I'm trying to be helpful.
254.13,256.39,Ses04F_impro04_M033,neu,2.5,2.0,3.0,Ses04M,I'm trying to watch TV.
43.22,45.43,Ses04F_impro05_F004,ang,2.0,4.5,4.0,Ses04F,"Lost it just, like, I mean,"
45.43,48.83,Ses04F_impro05_F005,ang,1.5,4.5,4.5,Ses04F,it's not like it just disappeared into thin air. Somebody wasn't paying attention
48.83,57.25,Ses04F_impro05_F006,ang,1.5,4.5,4.5,Ses04F,"because my bag was very easy to keep track of.  It's got big, you know, rainbow colored crap all over it and no one was paying attention because now it's just gone."
72.26,75.58,Ses04F_impro05_F008,ang,2.0,4.5,4.5,Ses04F,No. No. I heard- I heard what you said.
75.78,98.92,Ses04F_impro05_F009,ang,1.5,4.5,5.0,Ses04F,"You're kidding me, right.  You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through.  I paid for my ticket.  All I expect is to safely get to my destination with my stuff.  Is that so much to ask?  I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up."
99.85,104.21,Ses04F_impro05_F010,ang,1.5,4.5,4.5,Ses04F,"Yeah, well that's got everything I have in it."
107.98,124.59,Ses04F_impro05_F011,ang,1.5,4.5,5.0,Ses04F,Look fifty dollars is unacceptable.  My bag itself cost over a hundred and fifty dollars.  You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough.  Like that's all I needed was fifty dollars.  My bag is worth more than that.
127.15,136.81,Ses04F_impro05_F012,ang,1.5,4.5,4.5,Ses04F,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.
143.49,149.06,Ses04F_impro05_F013,ang,1.5,4.5,4.5,Ses04F,I didn't sign anything. I didn't sign anything. And you people have got to make-
149.11,154.98,Ses04F_impro05_F014,ang,1.5,4.5,4.5,Ses04F,You have to make amends for what you did for losing my bag and all of my stuff.  Fifty dollars is unacceptable.
160.51,170.18,Ses04F_impro05_F015,ang,1.5,4.5,5.0,Ses04F,No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.
170.65,172.64,Ses04F_impro05_F016,ang,2.0,4.0,4.0,Ses04F,I want to talk to your supervisor.
172.71,178.27,Ses04F_impro05_F017,ang,1.5,4.5,4.5,Ses04F,"I've had enough.  I want to talk to-no, no unacceptable I want to your supervisor. I am done with this."
178.7,181.74,Ses04F_impro05_F018,ang,1.0,4.5,4.5,Ses04F,"Really, you don't work for anybody.  It's just you?"
183.0,192.24,Ses04F_impro05_F019,ang,1.5,4.5,5.0,Ses04F,"Okay.  Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate."
23.3151,25.33,Ses04F_impro06_F000,sad,2.5,2.0,2.5,Ses04F,Thanks.
55.07,67.07,Ses04F_impro06_F001,sad,2.0,3.5,3.0,Ses04F,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know."
77.8679,100.05,Ses04F_impro06_F002,sad,1.5,3.5,2.5,Ses04F,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?"
111.44,113.39,Ses04F_impro06_F003,sad,2.0,3.0,2.5,Ses04F,Yeah. I know. I know.
122.86,138.77,Ses04F_impro06_F004,sad,1.5,3.0,3.5,Ses04F,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-"
138.9,154.19,Ses04F_impro06_F005,sad,1.5,3.5,3.5,Ses04F,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that."
156.99,159.94,Ses04F_impro06_F006,sad,2.0,2.5,3.0,Ses04F,It just doesn't seem fair.
184.47,187.3903,Ses04F_impro06_F007,sad,2.0,2.5,2.5,Ses04F,Thank you for being here.
197.94,206.12,Ses04F_impro06_F008,hap,4.0,3.5,3.0,Ses04F,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.
206.75,209.8,Ses04F_impro06_F009,hap,4.5,4.0,3.5,Ses04F,And to drink in his honor. [LAUGHTER]
223.63,225.49,Ses04F_impro06_F010,sad,2.5,2.0,2.5,Ses04F,"Yeah, I know."
11.483,23.4953,Ses04F_impro06_M000,sad,2.5,2.0,2.5,Ses04M,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-"
30.9,55.26,Ses04F_impro06_M001,sad,2.0,3.0,3.0,Ses04M,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it."
66.92,75.8044,Ses04F_impro06_M002,sad,2.5,2.5,2.5,Ses04M,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.
100.43,102.08,Ses04F_impro06_M003,sad,3.0,2.0,2.5,Ses04M,Yeah.
102.67,109.43,Ses04F_impro06_M004,neu,2.5,3.0,3.0,Ses04M,"Well I mean, you know, I mean it was I mean with that kind of condition,"
109.43,113.45,Ses04F_impro06_M005,sad,2.5,3.5,3.0,Ses04M,"you know, it's inevitable  and I mean honestly it's- it's almost like"
113.45,117.61,Ses04F_impro06_M006,neu,2.5,2.5,3.0,Ses04M,"you know, you don't- you know, how long do you want the person to go through that, you know."
117.71,124.66,Ses04F_impro06_M007,neu,2.5,2.5,3.5,Ses04M,It's sort of- it's almost better off to rest in peace than he is to live in pain.
154.57,156.89,Ses04F_impro06_M008,sad,2.5,2.0,2.5,Ses04M,Yeah.
160.264,172.44,Ses04F_impro06_M009,sad,3.0,2.5,3.0,Ses04M,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them."
176.04,178.36,Ses04F_impro06_M010,sad,3.0,2.5,2.5,Ses04M,You're okay
191.14,198.38,Ses04F_impro06_M011,sad,2.5,3.0,3.0,Ses04M,You know I think- I think we should celebrate because I think that's what he would have wanted.
205.69,206.93,Ses04F_impro06_M012,neu,3.5,3.0,2.5,Ses04M,Yeah.
208.27,223.45,Ses04F_impro06_M013,sad,4.0,3.0,3.0,Ses04M,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can."
225.31,227.08,Ses04F_impro06_M014,sad,3.0,2.5,2.5,Ses04M,So-
2.41,5.28,Ses04F_impro07_M000,neu,3.5,3.0,3.0,Ses04M,"Hey, what's up?"
40.85,45.6,Ses04F_impro07_M009,neu,3.5,3.0,3.5,Ses04M,I know but you should get like a taser or something.  I mean walking around the campus at night-
55.83,59.18,Ses04F_impro07_M013,neu,4.0,2.5,3.5,Ses04M,"So, um- so what are you going to- what are you going to major in?"
69.21,71.32,Ses04F_impro07_M016,neu,4.0,2.5,2.0,Ses04M,they have that as a major?
71.67,75.2,Ses04F_impro07_M017,neu,4.0,2.5,3.5,Ses04M,That's ridiculous.  I don't believe that.
76.52,78.27,Ses04F_impro07_M018,neu,3.0,2.0,2.5,Ses04M,"Seriously, what's your major?"
82.22,83.86,Ses04F_impro07_M019,neu,3.5,3.0,3.0,Ses04M,So you're undecided?
83.89,85.33,Ses04F_impro07_M020,neu,3.5,2.5,2.5,Ses04M,"Hey, that's cool."
90.36,98.61,Ses04F_impro07_M021,neu,3.5,3.0,4.0,Ses04M,"No, no.  It's totally cool.  I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life."
101.47,103.24,Ses04F_impro07_M022,neu,3.0,3.0,2.5,Ses04M,"Uh, well-"
103.27,104.84,Ses04F_impro07_M023,neu,3.5,3.5,2.5,Ses04M,You- you- you'll find.
114.53,120.72,Ses04F_impro07_M026,neu,4.0,3.0,3.0,Ses04M,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck."
135.05,137.84,Ses04F_impro07_M031,neu,4.0,3.5,2.5,Ses04M,"Oh, that's right. Okay, I see. Right, right, right."
137.8732,140.69,Ses04F_impro07_M032,neu,4.0,3.0,3.0,Ses04M,A party celebrating your acceptance.
140.75,141.79,Ses04F_impro07_M033,neu,3.0,3.0,2.5,Ses04M,That's cool.
146.38,150.89,Ses04F_impro07_M035,neu,3.5,3.0,2.5,Ses04M,"I don't know are you, like, I don't know.  Are you, like, available or anything?"
202.25,204.97,Ses04F_impro07_M044,neu,3.5,3.0,3.0,Ses04M,Okay.  Putt-putt golfing?
240.46,243.75,Ses04F_impro07_M051,neu,3.5,3.0,2.5,Ses04M,Are you going to take out loans or-
277.76,279.3,Ses04F_impro07_M057,neu,3.0,2.5,2.5,Ses04M,"But, um-"
280.32,284.39,Ses04F_impro07_M058,neu,3.0,3.5,3.0,Ses04M,"I mean, like, I don't know.  I'm just saying if you need to make some extra cash.  You can, you know"
284.92,287.7,Ses04F_impro07_M059,neu,3.0,3.0,3.5,Ses04M,Or library.
288.75,290.95,Ses04F_impro07_M060,neu,3.5,3.0,3.0,Ses04M,I just said the library
291.0026,296.67,Ses04F_impro07_M061,neu,3.5,2.5,3.0,Ses04M,"or, um, campus cruiser.  You can drive people around."
300.36,303.13,Ses04F_impro07_M062,neu,3.5,2.5,3.0,Ses04M,Right or you can run for student counsel.
304.32,305.55,Ses04F_impro07_M063,neu,2.5,2.0,2.5,Ses04M,Dorky?
306.23,307.72,Ses04F_impro07_M064,neu,4.0,3.5,3.5,Ses04M,It's important.
310.45,312.05,Ses04F_impro07_M066,neu,4.0,2.5,2.5,Ses04M,Fine.  It's dorky.
312.4,314.44,Ses04F_impro07_M067,neu,4.0,3.0,3.0,Ses04M,But that'll fit you  because you're a dork.
326.23,331.65,Ses04F_impro07_M071,neu,3.0,3.0,3.5,Ses04M,"Yeah, you don't want to do the sorority thing because you'll probably get used and abused by"
331.92,334.76,Ses04F_impro07_M072,neu,3.0,2.0,3.5,Ses04M,lots of drunk frat boys
